Title,Year,Rating,Length (mins),Rating Amount,Group,Metascore,Short Description,Directors,Star 1,Star 2,Star 3,Genre 1,Genre 2,Genre 3
"O Brother, Where Art Thou?",0.7777777777777786,0.15789473684210487,0.09645669291338582,0.11003344481605351,12,0.5694444444444444,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","Sam Wood, Edmund Goulding",,,,,,
Birdman or (The Unexpected Virtue of Ignorance),0.9074074074074083,0.15789473684210487,0.12007874015748032,0.22374581939799332,15,0.8194444444444444,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",Lee Chang-dong,,,,,,
The Magnificent Seven,0.40740740740740833,0.15789473684210487,0.1377952755905512,0.03210702341137124,PG,0.6388888888888888,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,Lee Chang-dong,,,,,,
Road to Perdition,0.7962962962962941,0.15789473684210487,0.11614173228346458,0.0939799331103679,15,0.6111111111111112,"A mob enforcer's son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",Mamoru Oshii,,,,,,
What's Eating Gilbert Grape,0.7129629629629619,0.15789473684210487,0.11811023622047245,0.08361204013377926,12,0.625,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,Werner Herzog,,,,,,
The Holy Mountain,0.5277777777777786,0.15789473684210487,0.11023622047244094,0.013377926421404682,R,0.6666666666666667,"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.",Milcho Manchevski,,,,,,
Another Round,0.9629629629629619,0.15789473684210487,0.11614173228346458,0.0665551839464883,12A,0.7083333333333333,Four high-school teachers consume alcohol on a daily basis to see how it affects their social and professional lives.,Fritz Lang,,,,,,
Man on Fire,0.8148148148148131,0.15789473684210487,0.1732283464566929,0.13043478260869565,18,0.26388888888888895,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",Pavel Lungin,,,,,,
Flipped,0.8703703703703702,0.15789473684210487,0.06299212598425197,0.030434782608695653,PG,0.23611111111111116,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce of the same, she's ready to give up--until he starts to reconsider.",Roberto Rossellini,,,,,,
Argo,0.8888888888888893,0.15789473684210487,0.1220472440944882,0.2137123745819398,15,0.8055555555555556,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",Takahiro Ômori,,,,,,
The Color Purple,0.6388888888888893,0.15789473684210487,0.18897637795275593,0.030100334448160532,15,0.6944444444444444,"A tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.",Kenji Nagasaki,,,,,,
Donnie Brasco,0.75,0.15789473684210487,0.13582677165354332,0.11103678929765887,18,0.6805555555555556,An FBI undercover agent infiltrates the mob and finds himself identifying more with the Mafia life--at the expense of his regular one.,Yasujirô Ozu,,,,,,
Ray,0.8148148148148131,0.15789473684210487,0.1850393700787402,0.05016722408026756,15,0.625,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",Sashi Kiran Tikka,,,,,,
Naked,0.7129629629629619,0.15789473684210487,0.1437007874015748,0.012040133779264215,18,0.7916666666666667,An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,Buster Keaton,,,,,,
Gravity,0.8981481481481488,0.15789473684210487,0.06496062992125984,0.2903010033444816,12A,0.9444444444444444,"Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.","Charles Reisner, Buster Keaton",,,,,,
As Good as It Gets,0.75,0.15789473684210487,0.15944881889763782,0.105685618729097,15,0.5416666666666666,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",Ömer Vargi,,,,,,
Wreck-It Ralph,0.8888888888888893,0.15789473684210487,0.0846456692913386,0.15551839464882944,PG,0.6111111111111112,Ralph is tired of playing the role of a bad guy and embarks on a journey to become a video game hero. But he accidentally lets loose a deadly enemy that threatens the entire arcade.,Ramkumar Balakrishnan,,,,,,
The Lego Movie,0.9074074074074083,0.15789473684210487,0.0826771653543307,0.13010033444816055,U,0.7638888888888888,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",Louis Malle,,,,,,
The Theory of Everything,0.9074074074074083,0.15789473684210487,0.1279527559055118,0.16120401337792642,12A,0.5972222222222222,Stephen Hawking gets unprecedented success in the field of physics despite being diagnosed with motor neuron disease at the age of 21. He defeats awful odds as his first wife Jane aids him loyally.,Charles Chaplin,,,,,,
Star Trek Into Darkness,0.8981481481481488,0.15789473684210487,0.14566929133858267,0.1645484949832776,12A,0.6111111111111112,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",Pier Paolo Pasolini,,,,,,
The Name of the Rose,0.6481481481481488,0.15789473684210487,0.14173228346456693,0.037458193979933115,18,0.36111111111111116,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,Sriram Raghavan,,,,,,
Paprika,0.8333333333333321,0.15789473684210487,0.06299212598425197,0.03110367892976589,15,0.7361111111111112,"When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it.",Cristi Puiu,,,,,,
The Promised Land,0.9907407407407405,0.15789473684210487,0.13582677165354332,0.007023411371237459,15,0.6805555555555556,"The story of Danish soldier and explorer Ludvig Kahlen, who explored and cultivated Denmark's wild Jutland, which now comprises the vast majority of the country, in the mid-18th century.",Farhan Akhtar,,,,,,
The Bourne Supremacy,0.8148148148148131,0.15789473684210487,0.09842519685039372,0.162876254180602,12A,0.625,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",Robert Wise,,,,,,
Glengarry Glen Ross,0.7037037037037024,0.15789473684210487,0.0826771653543307,0.037123745819397994,15,0.7777777777777777,An examination of the machinations behind the scenes at a real estate office.,"JR, Agnès Varda",,,,,,
Halloween,0.5740740740740726,0.15789473684210487,0.06496062992125984,0.10401337792642142,X,0.8611111111111112,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois, to kill again.",Advait Chandan,,,,,,
Being John Malkovich,0.768518518518519,0.15789473684210487,0.10826771653543307,0.11705685618729098,15,0.8611111111111112,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,Luis Buñuel,,,,,,
The Conversation,0.5370370370370345,0.15789473684210487,0.10826771653543307,0.0391304347826087,AA,0.8333333333333333,"A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.",Ron Howard,,,,,,
Sound of Metal,0.9537037037037024,0.15789473684210487,0.1220472440944882,0.049498327759197325,15,0.75,"During a series of adrenaline-fueled gigs, itinerant punk-metal drummer Ruben begins to experience hearing loss. When a specialist tells him his condition will rapidly worsen, he thinks his music career - and with it his life - is over.",Juan José Campanella,,,,,,
Empire of the Sun,0.6574074074074083,0.15789473684210487,0.18700787401574806,0.04280936454849499,PG,0.4722222222222222,A young English boy struggles to survive under Japanese occupation of China during World War II.,Abhishek Kapoor,,,,,,
Detachment,0.8796296296296298,0.15789473684210487,0.07874015748031496,0.031438127090301006,15,0.33333333333333337,A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.,Dave Grohl,,,,,,
The Trial of the Chicago 7,0.9629629629629619,0.15789473684210487,0.13976377952755906,0.06321070234113713,15,0.6666666666666667,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.",Milos Avramovic,,,,,,
Mr. Nobody,0.8611111111111107,0.15789473684210487,0.16338582677165356,0.08060200668896321,15,0.48611111111111116,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",Vikram K. Kumar,,,,,,
Fried Green Tomatoes at the Whistle Stop Cafe,0.6944444444444429,0.15789473684210487,0.14173228346456693,0.02575250836120401,PG,0.5,"Evelyn, an ordinary housewife, visits a nursing home and befriends the old lady Ninny. Together, they bond over stories from the past about two intrepid women of Whistle Stop Cafe.",Mat Whitecross,,,,,,
The French Connection,0.5092592592592595,0.15789473684210487,0.09055118110236221,0.04381270903010034,X,0.9166666666666667,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal.",Gauri Shinde,,,,,,
Adaptation.,0.7962962962962941,0.15789473684210487,0.11220472440944881,0.06622073578595318,15,0.7638888888888888,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,Bryan Fogel,,,,,,
Dirty Harry,0.5092592592592595,0.15789473684210487,0.08661417322834647,0.0548494983277592,X,0.8194444444444444,"When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath.",Henri-Georges Clouzot,,,,,,
Philadelphia,0.7129629629629619,0.15789473684210487,0.13188976377952757,0.08528428093645485,12,0.5277777777777778,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small-time lawyer as the only willing advocate for a wrongful dismissal suit.",S. Shankar,,,,,,
Kung Fu Hustle,0.8148148148148131,0.15789473684210487,0.08070866141732283,0.0488294314381271,15,0.6944444444444444,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.","Terry Hughes, Ian MacNaughton",,,,,,
