Mansoor Khan,"Aamir Khan, Juhi Chawla, Goga Kapoor","Drama, Musical, Romance"
"Anusha Rizvi, Mahmood Farooqui","Onkar Das Manikpuri, Raghubir Yadav, Shalini Vatsa","Comedy, Drama"
Serdar Akar,"Erdal Besikçioglu, Sanem Çelik, Nejat Isler","Action, Crime, Drama"
Nagraj Manjule,"Amitabh Bachchan, Bharat Kumar Bhograt, Ankush Gedam","Biography, Drama, Sport"
Ashim Ahluwalia,"Nawazuddin Siddiqui, Niharika Singh, Anil George","Crime, Drama, Romance"
Bilal Lashari,"Shaan Shahid, Hamza Ali Abbasi, Shamoon Abbasi","Action, Crime, Drama"
Simon Klose,"Gottfrid Svartholm, Peter Sunde, Fredrik Neij",Documentary
Drew Hancock,"Sophie Thatcher, Jack Quaid, Lukas Gage","Sci-Fi, Thriller"
Robert Eggers,"Lily-Rose Depp, Nicholas Hoult, Bill Skarsgård","Fantasy, Horror, Mystery"
Coralie Fargeat,"Demi Moore, Margaret Qualley, Dennis Quaid","Drama, Horror, Sci-Fi"
Stephen Herek,"Richard Dreyfuss, Glenne Headly, Jay Thomas","Drama, Music"
Wolfgang Petersen,"Brad Pitt, Eric Bana, Orlando Bloom","Adventure, Drama"
Ari Aster,"Toni Collette, Milly Shapiro, Gabriel Byrne","Drama, Horror, Mystery"
Gaspar Noé,"Monica Bellucci, Vincent Cassel, Albert Dupontel","Crime, Drama, Mystery"
David Lynch,"Jack Nance, Charlotte Stewart, Allen Joseph","Fantasy, Horror"
Ruben Östlund,"Thobias Thorwid, Harris Dickinson, Charlbi Dean","Comedy, Drama"
David Lynch,"Sheryl Lee, Ray Wise, Mädchen Amick","Drama, Horror, Mystery"
David Leitch,"Brad Pitt, Joey King, Aaron Taylor-Johnson","Action, Comedy, Thriller"
Jonathan Glazer,"Christian Friedel, Sandra Hüller, Johann Karthaus","Drama, History, War"
Gil Junger,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt","Comedy, Drama, Romance"
Kathryn Bigelow,"Patrick Swayze, Keanu Reeves, Gary Busey","Action, Crime, Thriller"
Andy Muschietti,"Bill Skarsgård, Jaeden Martell, Finn Wolfhard",Horror
Ridley Scott,"Orlando Bloom, Eva Green, Liam Neeson","Action, Adventure, Drama"
Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o","Action, Adventure, Sci-Fi"
"John Lasseter, Joe Ranft","Owen Wilson, Bonnie Hunt, Paul Newman","Animation, Adventure, Comedy"
Christopher Nolan,"John David Washington, Robert Pattinson, Elizabeth Debicki","Action, Sci-Fi, Thriller"
Paul King,"Hugh Bonneville, Sally Hawkins, Julie Walters","Adventure, Comedy, Family"
William Friedkin,"William Petersen, Willem Dafoe, John Pankow","Action, Crime, Drama"
Cary Joji Fukunaga,"Daniel Craig, Ana de Armas, Rami Malek","Action, Adventure, Thriller"
Jan de Bont,"Keanu Reeves, Dennis Hopper, Sandra Bullock","Action, Adventure, Thriller"
Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz","Action, Crime, Thriller"
David Michôd,"Tom Glynn-Carney, Gábor Czap, Tom Fisher","Biography, Drama, History"
David Lean,"Judy Davis, Victor Banerjee, Peggy Ashcroft","Adventure, Drama, History"
Robert Rodriguez,"Rosa Salazar, Christoph Waltz, Jennifer Connelly","Action, Adventure, Sci-Fi"
M. Night Shyamalan,"James McAvoy, Anya Taylor-Joy, Haley Lu Richardson","Horror, Thriller"
Penny Marshall,"Tom Hanks, Geena Davis, Lori Petty","Comedy, Drama, Sport"
Baz Luhrmann,"Tom Hanks, Austin Butler, Olivia DeJonge","Biography, Drama, Music"
Bryan Singer,"Patrick Stewart, Hugh Jackman, Ian McKellen","Action, Adventure, Sci-Fi"
John Boorman,"Nigel Terry, Helen Mirren, Nicholas Clay","Adventure, Drama, Fantasy"
Ben Stiller,"Ben Stiller, Kristen Wiig, Jon Daly","Adventure, Comedy, Drama"
Paul Verhoeven,"Casper Van Dien, Denise Richards, Dina Meyer","Action, Adventure, Sci-Fi"
Destin Daniel Cretton,"Simu Liu, Awkwafina, Tony Leung Chiu-wai","Action, Adventure, Fantasy"
Gavin O'Connor,"Ben Affleck, Anna Kendrick, J.K. Simmons","Action, Crime, Drama"
John G. Avildsen,"Ralph Macchio, Pat Morita, Elisabeth Shue","Action, Drama, Family"
Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino","Action, Adventure, Comedy"
Joss Whedon,"Robert Downey Jr., Chris Evans, Mark Ruffalo","Action, Adventure, Sci-Fi"
Michael Bay,"John Krasinski, Pablo Schreiber, James Badge Dale","Action, Drama, History"
"Ron Clements, John Musker","Tate Donovan, Susan Egan, James Woods","Animation, Action, Adventure"
"Garth Jennings, Christophe Lourdelet","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson","Animation, Adventure, Comedy"
Jim Henson,"David Bowie, Jennifer Connelly, Toby Froud","Adventure, Family, Fantasy"
James Mangold,"John Cusack, Ray Liotta, Amanda Peet","Mystery, Thriller"
"Peter Farrelly, Bobby Farrelly","Jim Carrey, Jeff Daniels, Lauren Holly",Comedy
Wolfgang Petersen,"Noah Hathaway, Barret Oliver, Tami Stronach","Adventure, Drama, Family"
Vince Gilligan,"Aaron Paul, Jonathan Banks, Matt Jones","Crime, Drama, Thriller"
Derek Cianfrance,"Ryan Gosling, Michelle Williams, John Doman","Drama, Romance"
Maria Schrader,"Zoe Kazan, Carey Mulligan, Patricia Clarkson","Drama, History"
Andrzej Zulawski,"Isabelle Adjani, Sam Neill, Margit Carstensen","Drama, Horror"
Ridley Scott,"Matt Damon, Adam Driver, Jodie Comer","Drama, History, Thriller"
Guillermo del Toro,"Sally Hawkins, Octavia Spencer, Michael Shannon","Drama, Fantasy, Romance"
Mike Flanagan,"Ewan McGregor, Rebecca Ferguson, Kyliegh Curran","Drama, Fantasy, Horror"
Paolo Sorrentino,"Michael Caine, Harvey Keitel, Rachel Weisz","Comedy, Drama, Music"
John Woo,"John Travolta, Nicolas Cage, Joan Allen","Action, Crime, Sci-Fi"
Jonathan Lynn,"Eileen Brennan, Tim Curry, Madeline Kahn","Comedy, Crime, Mystery"
Craig Gillespie,"Emma Stone, Emma Thompson, Joel Fry","Adventure, Comedy, Crime"
Brad Furman,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe","Crime, Drama, Mystery"
Clint Eastwood,"Bradley Cooper, Sienna Miller, Kyle Gallner","Action, Biography, Drama"
Patty Jenkins,"Gal Gadot, Chris Pine, Robin Wright","Action, Adventure, Fantasy"
Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Renée Zellweger","Comedy, Drama, Romance"
Tim Burton,"Johnny Depp, Christina Ricci, Miranda Richardson","Fantasy, Horror, Mystery"
James Mangold,"Winona Ryder, Angelina Jolie, Clea DuVall","Biography, Drama"
Herbert Ross,"Shirley MacLaine, Olympia Dukakis, Sally Field","Comedy, Drama, Romance"
"Dean DeBlois, Chris Sanders","Daveigh Chase, Chris Sanders, Tia Carrere","Animation, Adventure, Comedy"
Patty Jenkins,"Charlize Theron, Christina Ricci, Bruce Dern","Biography, Crime, Drama"
Peter Jackson,"Melanie Lynskey, Kate Winslet, Sarah Peirse","Biography, Crime, Drama"
James Wan,"Vera Farmiga, Patrick Wilson, Madison Wolfe","Horror, Mystery, Thriller"
Robert Zemeckis,"Denzel Washington, Nadine Velazquez, Don Cheadle","Drama, Thriller"
Stanley Donen,"Jane Powell, Howard Keel, Jeff Richards","Musical, Romance, Western"
Gary Alazraki,"Gonzalo Vega, Luis Gerardo Méndez, Karla Souza",Comedy
Craig Gillespie,"Ryan Gosling, Emily Mortimer, Paul Schneider","Comedy, Drama, Romance"
Kenneth Branagh,"Kenneth Branagh, Emma Thompson, Keanu Reeves","Comedy, Drama, Romance"
Scott Kalvert,"Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol","Biography, Crime, Drama"
Kelly Fremon Craig,"Abby Ryder Fortson, Rachel McAdams, Kathy Bates","Comedy, Drama, Family"
Alice Rohrwacher,"Josh O'Connor, Carol Duarte, Vincenzo Nemolato","Adventure, Comedy, Fantasy"
Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman","Comedy, Drama, Romance"
Ric Roman Waugh,"Nikolaj Coster-Waldau, Omari Hardwick, Lake Bell","Crime, Drama, Thriller"
Jon Favreau,"Jon Favreau, Robert Downey Jr., Scarlett Johansson","Adventure, Comedy, Drama"
Penny Marshall,"Tom Hanks, Elizabeth Perkins, Robert Loggia","Comedy, Drama, Fantasy"
Chloé Zhao,"Frances McDormand, David Strathairn, Linda May",Drama
Derek Cianfrance,"Ryan Gosling, Bradley Cooper, Eva Mendes","Crime, Drama, Thriller"
Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson","Action, Crime, Thriller"
Kevin Smith,"Ben Affleck, Matt Damon, Linda Fiorentino","Adventure, Comedy, Drama"
Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley","Animation, Action, Adventure"
Todd Haynes,"Cate Blanchett, Rooney Mara, Sarah Paulson","Drama, Romance"
Armando Iannucci,"Steve Buscemi, Simon Russell Beale, Jeffrey Tambor","Comedy, Drama, History"
Martin Scorsese,"Robert De Niro, Nick Nolte, Jessica Lange","Crime, Thriller"
Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn","Biography, Drama, History"
James Cameron,"Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold","Action, Comedy, Thriller"
Fisher Stevens,"Justin Timberlake, Juno Temple, Alisha Wainwright",Drama
Jeremiah Zagar,"Adam Sandler, Queen Latifah, Juancho Hernangomez","Comedy, Drama, Sport"
Antoine Fuqua,"Jake Gyllenhaal, Rachel McAdams, Oona Laurence","Drama, Sport"
"Benny Safdie, Josh Safdie","Robert Pattinson, Benny Safdie, Jennifer Jason Leigh","Crime, Drama, Thriller"
Joe Dante,"Zach Galligan, Phoebe Cates, Hoyt Axton","Comedy, Fantasy, Horror"
Sam Mendes,"Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald","Drama, Romance"
Robert Altman,"Donald Sutherland, Elliott Gould, Tom Skerritt","Comedy, Drama, War"
Kelly Fremon Craig,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner","Comedy, Drama"
Tobe Hooper,"JoBeth Williams, Heather O'Rourke, Craig T. Nelson","Horror, Thriller"
"Don Hall, Carlos López Estrada, Paul Briggs","Kelly Marie Tran, Awkwafina, Gemma Chan","Animation, Action, Adventure"
Dexter Fletcher,"Taron Egerton, Jamie Bell, Richard Madden","Biography, Drama, Music"
"Lana Wachowski, Lilly Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano","Crime, Thriller"
Sidney Lumet,"Philip Seymour Hoffman, Ethan Hawke, Albert Finney","Crime, Drama, Thriller"
Cameron Crowe,"John Cusack, Ione Skye, John Mahoney","Comedy, Drama, Romance"
Damien Chazelle,"Ryan Gosling, Claire Foy, Jason Clarke","Biography, Drama, History"
"Pierre Coffin, Chris Renaud","Steve Carell, Kristen Wiig, Benjamin Bratt","Animation, Adventure, Comedy"
Adam Shankman,"Mandy Moore, Shane West, Peter Coyote","Drama, Romance"
Harold Ramis,"Chevy Chase, Beverly D'Angelo, Imogene Coca","Adventure, Comedy"
"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Brian Blessed","Animation, Adventure, Comedy"
Tim Burton,"Johnny Depp, Helena Bonham Carter, Alan Rickman","Drama, Horror, Musical"
Peter Berg,"Mark Wahlberg, Michelle Monaghan, J.K. Simmons","Action, Crime, Drama"
Dan O'Bannon,"Clu Gulager, James Karen, Don Calfa","Comedy, Horror, Sci-Fi"
Gavin Hood,"Keira Knightley, Matt Smith, Matthew Goode","Biography, Crime, Drama"
M. Night Shyamalan,"Bruce Willis, Samuel L. Jackson, Robin Wright","Drama, Mystery, Sci-Fi"
Michael O. Sajbel,"Drew Fuller, James Garner, Abigail Breslin","Drama, Family, Romance"
Bruce A. Evans,"Kevin Costner, Demi Moore, William Hurt","Crime, Drama, Mystery"
Park Chan-wook,"Park Hae-il, Tang Wei, Lee Jung-hyun","Crime, Drama, Mystery"
Chris McKay,"Will Arnett, Michael Cera, Rosario Dawson","Animation, Action, Adventure"
Rob Marshall,"Ziyi Zhang, Ken Watanabe, Michelle Yeoh","Drama, Romance"
Oliver Stone,"Charlie Sheen, Michael Douglas, Tamara Tunie","Crime, Drama"
Gore Verbinski,"Johnny Depp, Isla Fisher, Timothy Olyphant","Animation, Action, Adventure"
Jennifer Kent,"Aisling Franciosi, Maya Christie, Baykali Ganambarr","Adventure, Drama, Thriller"
Nicolas Winding Refn,"Kim Bodnia, Zlatko Buric, Laura Drasbæk","Crime, Thriller"
Kurt Wimmer,"Christian Bale, Sean Bean, Emily Watson","Action, Drama, Sci-Fi"
Jonathan Glazer,"Ray Winstone, Ben Kingsley, Ian McShane","Crime, Drama, Thriller"
Gillian Armstrong,"Susan Sarandon, Winona Ryder, Kirsten Dunst","Drama, Family, Romance"
Agnieszka Holland,"Kate Maberly, Maggie Smith, Heydon Prowse","Drama, Family, Fantasy"
John Guillermin,"Peter Ustinov, Mia Farrow, Simon MacCorkindale","Crime, Drama, Mystery"
Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson","Comedy, Drama"
Matt Johnson,"Jay Baruchel, Glenn Howerton, Matt Johnson","Biography, Comedy, Drama"
"Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Kathryn Beaumont, Ed Wynn, Richard Haydn","Animation, Adventure, Comedy"
Jennifer Yuh Nelson,"Jack Black, Angelina Jolie, Jackie Chan","Animation, Action, Adventure"
Sean Anders,"Mark Wahlberg, Rose Byrne, Isabela Merced","Comedy, Drama"
Dario Argento,"Jessica Harper, Stefania Casini, Flavio Bucci",Horror
Paolo Sorrentino,"Filippo Scotti, Toni Servillo, Teresa Saponangelo",Drama
George Nolfi,"Anthony Mackie, Samuel L. Jackson, Nicholas Hoult","Biography, Drama"
Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller","Comedy, Drama"
Thomas Carter,"Samuel L. Jackson, Rick Gonzalez, Robert Ri'chard","Biography, Drama, Sport"
Mike Newell,"Jessica Brown Findlay, Tom Courtenay, Michiel Huisman","Drama, Romance, War"
Robert Benton,"Paul Newman, Bruce Willis, Jessica Tandy","Comedy, Drama"
Richard Curtis,"Philip Seymour Hoffman, Bill Nighy, Nick Frost","Comedy, Drama, Music"
Lee Daniels,"Gabourey Sidibe, Mo'Nique, Paula Patton",Drama
Tom McGrath,"Will Ferrell, Jonah Hill, Brad Pitt","Animation, Action, Adventure"
Fernando Meirelles,"Ralph Fiennes, Rachel Weisz, Danny Huston","Drama, Mystery, Romance"
Cary Joji Fukunaga,"Mia Wasikowska, Michael Fassbender, Jamie Bell","Drama, Mystery, Romance"
"Joel Coen, Ethan Coen","Nicolas Cage, Holly Hunter, Trey Wilson","Comedy, Crime"
Ang Lee,"Kevin Kline, Joan Allen, William Cain",Drama
Bennett Miller,"Philip Seymour Hoffman, Clifton Collins Jr., Catherine Keener","Biography, Crime, Drama"
"Clyde Geronimi, Hamilton Luske, Wolfgang Reitherman","Rod Taylor, Betty Lou Gerson, J. Pat O'Malley","Animation, Adventure, Comedy"
Bong Joon Ho,"Tilda Swinton, Paul Dano, Ahn Seo-hyun","Action, Adventure, Drama"
Terry Zwigoff,"Steve Buscemi, Thora Birch, Scarlett Johansson","Comedy, Drama"
Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig","Animation, Action, Adventure"
"Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Bobby Driscoll, Kathryn Beaumont, Hans Conried","Animation, Adventure, Family"
James Franco,"James Franco, Dave Franco, Ari Graynor","Biography, Comedy, Drama"
Nick Cassavetes,"Cameron Diaz, Abigail Breslin, Alec Baldwin","Drama, Family"
"Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Ilene Woods, James MacDonald, Eleanor Audley","Animation, Family, Fantasy"
Peter Weir,"Jim Sturgess, Ed Harris, Colin Farrell","Adventure, Drama, History"
John Dahl,"Matt Damon, Edward Norton, Gretchen Mol","Crime, Drama"
Paul Haggis,"Russell Crowe, Elizabeth Banks, Liam Neeson","Action, Crime, Drama"
Frank Oz,"Matthew Macfadyen, Peter Dinklage, Ewen Bremner",Comedy
Barry Levinson,"Robin Williams, Forest Whitaker, Tom T. Tran","Biography, Comedy, Drama"
Terence Young,"Sean Connery, Robert Shaw, Lotte Lenya","Action, Adventure, Thriller"
Oliver Stone,"Joseph Gordon-Levitt, Shailene Woodley, Melissa Leo","Biography, Crime, Drama"
Brian De Palma,"Paul Williams, William Finley, Jessica Harper","Comedy, Drama, Fantasy"
Wayne Kramer,"Paul Walker, Cameron Bright, Chazz Palminteri","Action, Crime, Drama"
Robert Mulligan,"Sam Waterston, Tess Harper, Gail Strickland","Drama, Romance"
Richard Ayoade,"Craig Roberts, Sally Hawkins, Paddy Considine","Comedy, Drama, Romance"
Aki Kaurismäki,"Alma Pöysti, Jussi Vatanen, Janne Hyytiäinen","Comedy, Drama, Romance"
Clint Eastwood,"Clint Eastwood, Michael Moriarty, Carrie Snodgress","Drama, Western"
Jim Jarmusch,"Adam Driver, Golshifteh Farahani, Nellie","Comedy, Drama, Romance"
Tony Scott,"Will Smith, Gene Hackman, Jon Voight","Action, Thriller"
Emilio Estevez,"Martin Sheen, Emilio Estevez, Deborah Kara Unger","Comedy, Drama"
Steven Spielberg,"Djimon Hounsou, Matthew McConaughey, Anthony Hopkins","Biography, Drama, History"
Christopher Morris,"Will Adamsdale, Riz Ahmed, Adeel Akhtar","Comedy, Crime, Drama"
Lasse Hallström,"Josh Gad, Dennis Quaid, Peggy Lipton","Adventure, Comedy, Drama"
Noah Baumbach,"Owen Kline, Jeff Daniels, Laura Linney","Comedy, Drama"
Julie Taymor,"Evan Rachel Wood, Jim Sturgess, Joe Anderson","Drama, Fantasy, History"
Julie Taymor,"Salma Hayek, Alfred Molina, Geoffrey Rush","Biography, Drama, Romance"
Mike Cahill,"Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey","Drama, Mystery, Romance"
George Armitage,"John Cusack, Minnie Driver, Dan Aykroyd","Action, Comedy, Crime"
Ali Abbasi,"Zar Amir Ebrahimi, Diana Al Hussen, Soraya Helli","Crime, Drama, Thriller"
Nobuhiko Ôbayashi,"Kimiko Ikegami, Miki Jinbo, Kumiko Ôba","Comedy, Horror"
"Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Barbara Luddy, Larry Roberts, Peggy Lee","Animation, Adventure, Comedy"
Andrés Baiz,"Quim Gutiérrez, Martina García, María Soledad Rodríguez","Drama, Mystery, Thriller"
Luc Besson,"Anne Parillaud, Marc Duret, Patrick Fontana","Action, Crime, Drama"
Potsy Ponciroli,"Tim Blake Nelson, Scott Haze, Gavin Lewis","Action, Drama, Western"
Richard Donner,"Mel Gibson, Danny Glover, Joe Pesci","Action, Crime, Thriller"
Harald Zwart,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus","Drama, History, Thriller"
Jeff Nichols,"Michael Shannon, Jessica Chastain, Shea Whigham","Drama, Thriller"
Woody Allen,"Cate Blanchett, Alec Baldwin, Peter Sarsgaard","Comedy, Drama, Romance"
David Mackay,"Elisabeth Harnois, Clea DuVall, Sean Patrick Flanery","Comedy, Drama, Romance"
Stephen Chow,"Stephen Chow, Wei Zhao, Yat-Fei Wong","Action, Comedy, Fantasy"
Darren Aronofsky,"Sean Gullette, Mark Margolis, Ben Shenkman","Drama, Horror, Mystery"
Don Chaffey,"Todd Armstrong, Nancy Kovack, Gary Raymond","Action, Adventure, Family"
Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley","Adventure, Comedy, Sci-Fi"
Clint Eastwood,"Morgan Freeman, Matt Damon, Tony Kgoroge","Biography, Drama, History"
"William A. Wellman, Jack Conway, Victor Fleming","Janet Gaynor, Fredric March, Adolphe Menjou","Drama, Romance"
Gavin Hood,"Helen Mirren, Aaron Paul, Alan Rickman","Action, Drama, Thriller"
Bill Forsyth,"Burt Lancaster, Peter Riegert, Fulton Mackay","Comedy, Drama"
Jamie Uys,"N!xau, Marius Weyers, Sandra Prinsloo","Adventure, Comedy"
David Silverman,"Dan Castellaneta, Julie Kavner, Nancy Cartwright","Animation, Adventure, Comedy"
Simon Curtis,"Helen Mirren, Ryan Reynolds, Daniel Brühl","Biography, Drama, History"
Jean-Jacques Beineix,"Jean-Hugues Anglade, Béatrice Dalle, Gérard Darmon","Drama, Romance"
Brian Gibson,"Angela Bassett, Laurence Fishburne, RaéVen Kelly","Biography, Drama, Music"
Cooper Raiff,"Cooper Raiff, Dakota Johnson, Evan Assante","Comedy, Drama"
Hector Babenco,"William Hurt, Raul Julia, Sonia Braga",Drama
Ridley Scott,"Nicolas Cage, Alison Lohman, Sam Rockwell","Comedy, Crime, Drama"
"Jules Bass, Arthur Rankin Jr.","Jeff Bridges, Mia Farrow, Angela Lansbury","Animation, Adventure, Drama"
Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young","Drama, Sport"
John Carroll Lynch,"Harry Dean Stanton, David Lynch, Ron Livingston","Comedy, Drama, Western"
Rob Reiner,"Jack Nicholson, Morgan Freeman, Sean Hayes","Adventure, Comedy, Drama"
Werner Herzog,"Christian Bale, Steve Zahn, Jeremy Davies","Adventure, Biography, War"
Roger Donaldson,"Kevin Costner, Bruce Greenwood, Shawn Driscoll","Drama, History, Thriller"
Richard Brooks,"Burt Lancaster, Lee Marvin, Robert Ryan","Action, Adventure, Drama"
Marc Rocco,"Christian Slater, Kevin Bacon, Gary Oldman","Drama, Thriller"
Rob Burnett,"Craig Roberts, Paul Rudd, Selena Gomez","Comedy, Drama"
Michael Ritchie,"Walter Matthau, Tatum O'Neal, Vic Morrow","Comedy, Drama, Family"
Bruce Beresford,"Morgan Freeman, Jessica Tandy, Dan Aykroyd","Comedy, Drama"
Fletcher Moules,"Kid Cudi, Jessica Williams, Laura Harrier","Animation, Comedy, Music"
Michael Caton-Jones,"Robert De Niro, Leonardo DiCaprio, Ellen Barkin","Biography, Drama"
Gary Ross,"Tobey Maguire, Jeff Bridges, Elizabeth Banks","Drama, History, Sport"
Frank Marshall,"Paul Walker, Jason Biggs, Bruce Greenwood","Adventure, Drama, Family"
John Michael McDonagh,"Brendan Gleeson, Don Cheadle, Mark Strong","Comedy, Crime, Thriller"
Dexter Fletcher,"Taron Egerton, Hugh Jackman, Tom Costello","Adventure, Biography, Comedy"
Lasse Hallström,"Helen Mirren, Om Puri, Manish Dayal","Comedy, Drama"
Andrea Arnold,"Katie Jarvis, Michael Fassbender, Kierston Wareing",Drama
Kathryn Bigelow,"John Boyega, Anthony Mackie, Algee Smith","Crime, Drama, History"
Ramón Menéndez,"Edward James Olmos, Estelle Harris, Mark Phelan","Biography, Drama"
Roger Spottiswoode,"Luke Treadaway, Bob the Cat, Ruta Gedmintas","Biography, Drama, Family"
"James Algar, Samuel Armstrong, David Hand","Hardie Albright, Stan Alexander, Bobette Audrey","Animation, Adventure, Drama"
Nicolas Winding Refn,"Mads Mikkelsen, Leif Sylvester, Anne Sørensen","Action, Crime, Drama"
Billy Wilder,"Jack Lemmon, Shirley MacLaine, Lou Jacobi","Comedy, Romance"
David Mackenzie,"Jack O'Connell, Ben Mendelsohn, Rupert Friend","Crime, Drama, Thriller"
"Campbell Scott, Stanley Tucci","Tony Shalhoub, Stanley Tucci, Marc Anthony","Drama, Romance"
Alejandro Monteverde,"Jakob Salvati, Emily Watson, David Henrie","Drama, History, War"
